C1,C2,C3,T1,T2,T3
28.4967318559,27.65497594,28.4469870054,28.2436614648,27.4606935305,28.0826932467
28.7888030272,28.9400338882,29.0728873228,28.5727155637,28.6708186467,28.7593827614
28.7888030272,29.0172821436,29.4728548832,28.5727155637,28.7359610827,29.1242839373
25.9996114388,26.8264333529,27.5448415707,25.9325839312,27.3413324356,27.645728258
26.4896309192,26.9062054218,25.0237129163,26.4373443066,26.6659702154,24.9756503227
29.1852792838,29.4728548832,29.1554397925,29.1554397925,29.3764003851,29.1799002183
22.0930016102,22.26728745,21.8807380383,21.9056505057,20.9513376676,22.2054956387
25.4162122775,22.5986230312,23.9052088811,25.5535289813,21.9394564506,24.4238800636
28.6939083002,28.0826932467,28.1147115169,28.7027811148,27.9862596561,28.0760372602
23.4022470132,23.6075938787,23.9556838549,24.1603721961,23.587469101,23.5436053887
26.4092886265,25.671905811,24.1551851126,26.4707390712,25.6688189384,24.0863194832
25.3922945903,25.759638713,25.6124107165,25.3731853045,25.4120811805,25.69727032
28.7780180711,28.2769594437,28.6666249251,28.6746406311,28.3210334289,28.5342230675
28.6411537513,22.3475650641,28.6594512646,28.593301553,22.4243394656,28.5188882779
23.0430171673,22.0101307845,22.6819422551,23.2862823926,22.6593021491,22.495470805
25.9631734995,26.5935838895,27.0555066573,26.1349129799,26.8622657091,27.3905233726
28.3344778892,28.0004525551,27.4710728083,28.3308867919,27.8644386194,27.4946360466
24.9066178738,25.3464223666,25.4004109701,24.7330486591,25.2554778319,25.3436383223
24.8831363825,25.673267389,25.6207788174,25.1668112339,26.2669289907,26.0661654839
21.9023082195,24.1679814901,25.8370291392,21.4934189136,25.3976326478,26.771479411
26.4682186322,22.1006578543,26.0080526303,27.028239886,22.0159737269,26.5506215951
23.0955561858,22.2291133832,22.5385081707,22.5639922558,22.096315335,22.4251488906
21.7465436642,21.6098337173,21.0309486878,22.3505123823,22.0414859087,20.9330593745
22.4454931846,22.0581833766,24.1166348091,23.1150872157,21.9007811913,24.2223280638
25.5330020953,25.8959058126,26.0310148826,24.5158822964,25.502542618,25.6952222677
23.5781204273,23.0179572717,21.6924797938,23.2039001416,24.2897547942,22.0345691045
25.0320895757,26.417587696,26.6285140942,25.4959360025,26.4519991997,26.9016761291
26.2896482517,26.4117212051,26.7666868797,24.8938382956,25.312637916,25.5773022481
24.7982426179,24.4532531592,21.9133856113,25.1538304549,24.6510699101,21.2148125477
24.7776203156,26.1736698884,26.3971575713,25.3285322189,26.5970731637,27.1255180652
21.9872737298,23.3844778354,23.2085355612,22.0149186452,24.6091311284,23.9380409779
22.0526921443,22.881181668,23.0665027178,23.7609510422,23.0699798633,24.2591759853
25.8571177263,24.2683461263,23.4076770391,26.0004114493,24.4259234942,24.0226799892
26.6294178596,21.7839709551,22.3672475326,26.6285140942,22.1965077229,22.1237434974
22.8489481119,25.0243864549,22.3698834884,22.1524418562,24.8249561114,21.960547007
28.1942269741,28.845458422,28.4452692179,28.4550938239,28.8074508814,28.2890825027
26.3971575713,26.0481165128,25.9400972464,26.2797590647,26.0725256357,25.834397805
24.7079606912,22.8716833653,22.2065289326,24.1462929554,22.9505428657,22.2322623669
29.7901637982,30.2056662731,29.6545143861,30.7283043984,30.5410343806,30.4347297962
25.386436927,25.4636044625,22.3368768937,24.9305419922,24.983955799,21.4190532244
29.6489517994,29.7256137163,28.6217298263,29.2821676792,29.5681267763,28.452859365
24.8609260901,27.9598336098,27.597865178,24.6033616433,27.9694853318,27.4825357046
21.510692034,22.8238075207,23.7825709612,22.5245652321,23.0773286819,24.1298349332
24.7343819692,25.1181360636,24.386323831,24.4978237641,25.4221394612,24.4252021252
33.403852316,33.4928376124,33.4928376124,33.4928376124,33.4928376124,33.4928376124
21.6733418978,25.5738715147,25.3112670703,21.6949957823,24.9098790242,24.6890847133
21.8716716522,22.0820588332,22.1356944549,21.8871729435,22.0546716299,21.288490271
25.7886789762,22.1045217025,21.8814461048,24.5125326254,21.9270338645,22.0068922287
23.3119009458,23.1440997491,23.723800757,23.9196694937,23.3685057224,24.0057668686
24.2373422231,21.4446541957,24.0726680022,24.1100103672,22.8114145719,27.6751621442
24.7281737694,24.8288609187,22.5331972073,24.8598987384,24.9557757011,22.790076158
26.1799339881,26.0073756194,25.445548082,26.492886421,26.4361143112,26.0042832937
27.6523679342,28.4105625886,28.3738965744,27.8977820079,28.6297157728,28.6473920773
27.0339434208,28.5755394911,21.3578982231,27.4359056033,28.8149680358,22.3199492724
33.4928376124,32.7617468223,32.8878831619,32.8878831619,32.8878831619,32.6493707315
28.4339953202,28.1429360708,29.3576783645,28.6081757912,28.2674326041,29.4280133125
30.0549231798,30.2918138749,31.435056124,29.6404870351,29.9915339152,31.1904831177
29.9766797286,30.7081521352,30.5254285274,30.197775205,30.6784432729,30.73843352
25.8919018721,25.8042073128,24.9013818839,24.7858245067,24.8547375508,23.4653284611
23.3445685949,24.0953388703,24.1616968986,23.8040367518,24.9413350423,24.3822723291
26.2030575092,26.2350431344,27.7219874309,25.8242292404,25.6293630845,27.1792329886
26.7979484705,29.0455313218,29.0308444439,26.8779463646,29.2689966055,29.0894058668
27.5844187125,27.4136723005,27.2384502949,27.8243214289,27.4160790566,27.3666494076
27.0111033122,26.0358782059,26.2278549488,27.1388898752,25.4281079708,26.2249870056
25.3590986301,21.926719421,24.8598987384,25.673267389,21.8043648891,25.5924825179
22.220949173,23.30208952,23.8372728152,22.1621635633,23.9281042784,23.3917832252
27.4930141645,27.8749977992,27.6561762981,27.3658256286,27.6961789498,27.6678874432
28.8606006427,28.7955665588,27.8166379684,29.0112108573,28.7238656802,27.848048797
25.3410796386,26.04725422,25.8593671505,25.6671482966,25.9906542851,25.7691006049
23.0002968372,22.8594675309,21.9793067834,22.1020244696,22.9654139739,21.7796279467
24.4042049555,23.8504353548,24.2742165786,25.0026524373,24.277602587,24.7348962197
24.9368447279,23.9827706019,24.5187264467,24.7098083741,23.9182963738,24.1351804489
24.4213092755,22.6503523802,22.8066482544,24.7281737694,22.9692604114,23.1959059055
27.9154693897,26.9016761291,22.1592976497,28.043855447,26.6769911204,22.0950275812
27.8021795811,27.6053029574,28.5000010026,27.7702934803,27.456650196,28.3499340889
24.8178613858,25.4301239894,21.8682192533,25.1234695239,26.4432941828,21.9256131832
23.0262060654,21.8604389826,22.3988421513,22.1438732636,22.2813241176,23.6153182739
25.8817510849,26.7546147322,26.6631407126,25.9878143164,26.7914203008,26.8862054531
21.9366101974,22.3538319025,22.0260410553,22.7570340572,21.7523952142,22.0461134544
26.0211299016,25.0355176926,22.0583971708,26.7993284128,25.22371297,21.7302652261
23.2289225994,22.1025017469,22.3457654317,23.3142085931,21.7677354568,21.861885511
27.8131298163,27.5881806643,27.678027153,27.4803938499,27.1981286513,27.254342935
27.9036816083,26.5472529485,27.7595328062,27.5780560176,26.1221320079,27.4213676208
29.8345388266,23.5375000391,24.7160946773,29.8633058988,23.3937332447,25.5271690809
25.4467551158,26.6213378417,25.4552566577,25.7243121954,26.5260652884,25.3813725985
25.157289774,24.9893705906,24.1565327278,25.5124514653,24.7029338494,23.9643041904
22.0922374725,24.2633130734,24.7853946197,21.7720208046,23.9404943906,24.6459015822
22.1012959358,23.9065458591,21.2148125477,22.6814733163,23.6293581449,21.7063800372
22.8286017638,23.723800757,23.1715073708,23.1946495496,23.3579579378,23.0108379706
24.5264680814,24.0232858413,25.063815337,23.8296720309,23.7567858329,24.7944623507
28.3308867919,28.7428716513,27.8021795811,28.5580311066,28.593301553,27.6495607327
26.1918554061,26.5006587444,22.7475841718,25.9533106731,26.3498935944,22.7701843946
22.0727674533,20.9971136435,21.7134745427,22.7776924769,21.1113420144,21.3872053929
22.3646158316,23.3747217716,23.1315890826,23.0878038895,23.1150872157,23.4413645329
26.0299359102,26.5944175965,26.6723029552,25.8444215579,26.1999534949,25.9897619394
26.1326678838,25.8197837732,26.276531464,25.2663915585,25.5503692871,25.5542973494
25.1586772968,23.8315901389,23.6778146793,24.5408329841,23.283569825,23.0562367562
30.3668744014,31.1904831177,31.5826054108,30.4934193293,31.2748316251,31.5189043925
26.283379139,23.8685551423,23.8296720309,26.4352052884,24.6452213923,24.0824176348
26.9114032892,26.6128914906,26.6221772952,26.9828195816,26.7416340999,26.7311677199
23.0015658354,28.8026283704,22.0442454754,21.9764172236,29.1888478842,22.0646144182
29.2206022311,29.3292096211,28.8836387977,30.8020891776,30.7612312513,30.5169148078
26.0004114493,26.1357871325,26.2622581629,25.5961556068,25.603041062,25.982245054
26.8687086839,25.8817510849,21.6998813336,27.2919762685,25.7337294603,22.0266640737
27.2714312382,27.2278480285,27.0628939164,27.3807436625,27.2516958775,27.0764400531
22.3304340411,22.1084527236,24.9319124711,22.2917485115,21.6686678911,24.8689307677
21.689093712,22.7136672827,22.7332352125,23.0995590259,23.2575266422,22.6593021491
23.6630150233,22.6823902375,22.7833560552,22.8834896088,22.9155132587,22.8138629718
27.9975993572,27.9186027722,28.1596658169,27.0534747197,27.3976767124,27.6000701709
23.4559987631,21.9064534505,22.2836777369,24.0156391095,21.7826192318,22.0920788203
22.6790097065,22.4516925812,22.8819828278,21.8694978616,21.5119680502,23.8468701289
26.3928862596,26.612011127,26.7703104997,27.0618220109,26.9126668343,27.4890748293
25.4221394612,27.3642587417,26.9697118906,26.1851035143,26.630275115,26.93204623
23.5596774419,23.5498147133,22.905482121,23.7119403252,23.7299642807,22.7912762715
22.1096712748,22.0488179525,22.0515289551,21.8201128153,22.3308043358,22.0881464053
31.0185857186,30.4771788181,31.0425395477,30.8404461054,30.3441095597,30.769843126
25.3364830262,25.6434252812,25.7935894208,25.1545175161,25.527761386,25.6795588762
25.8242292404,25.097084779,26.0785400195,24.5923413008,24.0714960587,25.0823643513
27.1571428837,28.5853358538,28.2256341347,27.3313632378,28.5897162266,28.2599916947
27.6427599589,28.1015676841,27.9565789638,28.192561712,28.5913306994,28.0034639896
24.1923207014,23.5611055325,21.8074411245,24.1002735969,23.0353969672,21.6556186187
25.5887996233,25.6740016204,26.47257844,25.6002767025,25.5916224993,26.3767047784
27.0221434129,27.0755253572,27.3781430416,26.612011127,26.8862054531,27.0081738692
23.6687103174,22.468451451,23.5368980995,23.6551173773,22.3521715555,23.5128448926
24.1456308609,24.0609204953,22.187925461,24.2166389563,24.3401551858,22.0853330906
24.5357763095,25.2478736975,25.2503849176,24.4016650518,24.8933376166,25.3749951338
22.2291133832,22.0292018499,22.3655654223,23.1504207269,21.7187918639,22.1655846865
22.4138565797,21.3245062461,21.3120566637,21.6706681618,22.1163600041,21.971811857
26.1269766245,23.7444731394,25.5400679662,25.9249857634,23.1243486893,24.9887884091
24.2989574824,21.7362252993,24.2903681535,24.1131398128,21.7533708475,23.9722263385
25.5089420905,24.6261844635,25.3142029689,24.9856309646,24.5085057234,24.8927619885
24.322857221,24.3235724033,24.5305423003,24.8683886895,24.851116425,24.3869940195
23.4653284611,22.9510994202,21.6949957823,24.9887884091,23.7859266721,22.4966326738
26.7256963436,27.6411067522,26.6571739881,26.5311414523,27.1626958603,26.6871096538
28.450630946,29.0592705409,28.7384341802,29.2017046366,29.9238064106,29.6765018121
29.6189801632,27.2169219531,29.232173504,29.5432152137,27.2028122682,29.161723088
26.3385285598,25.7561915716,25.9102195104,26.307731824,25.685537754,25.9639996993
22.9627577219,24.8683886895,24.7821750152,23.1390689703,24.429415336,24.5936453159
22.635329002,22.0246505493,22.3724917632,22.1052486713,22.153774775,21.8600446505
26.3757971739,26.6469522134,26.8687086839,25.7492270592,26.6128914906,26.4791415043
30.6690463531,30.3063585086,30.4595382886,31.007151946,30.4696431038,30.5950094125
25.7018054326,24.4154755519,24.1610264656,26.3059643721,24.0909685233,24.767119481
28.1809037282,28.358528773,28.2539967512,28.3895405011,28.460960486,28.2236362359
26.5311414523,25.2428830954,24.2015814659,26.6441137118,24.2238125679,23.7767903499
21.9575915459,23.5449391879,23.8783880136,22.248595091,24.5110789568,24.2397803038
25.6613646043,25.776717186,26.4513098399,26.2519885821,25.2973197301,26.5715956077
23.0274906648,25.1709160682,25.245046909,22.9827446815,25.1518492576,25.0424035635
23.3323585804,23.0897859916,22.8365778312,22.8048762297,22.7535924911,22.6012225029
24.904485996,25.0812177658,25.4251938355,24.7878417724,24.8539791841,25.3097136815
26.6424296208,27.0369948118,25.3429420422,26.4824946966,27.4173734127,25.2624431268
26.9484752997,27.3325714209,27.143741192,26.6962378575,27.0934191728,26.69304701
27.5339062764,27.3889940702,26.8274303338,27.5645033518,27.4465187024,27.08351348
23.7759326788,22.1217937959,24.1384729728,24.1492663408,22.0920788203,24.1798955233
24.4462760779,24.6947819147,25.4937511346,24.9447497343,25.4194845053,25.7589735129
21.7578332852,20.9443766276,21.7449409045,21.4032778862,21.7465436642,22.3831905463
22.936459199,21.7754023136,23.4661367857,22.6272476881,22.0410951223,23.0365690085
27.591161679,28.5256319291,28.0247542552,27.0392301266,27.0784474397,27.3845345668
27.240959681,26.9302717845,27.1330796755,27.3302706694,26.8751045129,26.9938862385
21.7183030202,24.1049582897,24.0533791811,22.9174919862,23.63429182,23.1920284369
29.069558486,28.5707733937,28.5275911674,29.3764003851,28.8174265348,28.7238656802
22.3593937311,25.4642514204,24.1698741668,22.0463373478,25.6868991363,24.3146661856
23.565344517,21.9773770601,22.663362283,23.2764670299,21.8265307989,22.1070593565
23.7739282755,23.6536099361,23.7224504764,24.1864709854,23.9372856678,24.0156391095
22.2583145728,25.9836590351,26.7060488187,23.1952749644,26.1036189642,26.2553031383
24.3038913531,22.7905974266,23.8259172195,23.7589087119,22.0780541591,22.9434154217
21.9410803135,21.9491538268,21.8724148824,22.7149713467,22.0957778784,22.0085943418
21.9200257277,21.8864626762,21.963420061,21.3705360462,22.2844611681,22.3237603261
26.0203135319,25.9546526151,25.9108403524,26.2478870734,26.3567461356,26.1926353895
25.3889460197,25.0862453167,25.1524482874,25.7991803243,24.9161385756,25.1882016353
26.2979688889,25.7330685395,25.8207018437,25.1188023641,24.7630340136,24.5214119691
26.4561122014,25.6459523715,25.5961556068,26.810970502,25.7227862187,25.7166761007
26.0458894143,21.7952380058,25.6374073029,24.8642249963,22.6052771593,24.5990675413
30.1634365718,29.9816197615,30.7788012089,29.9816197615,29.8714401049,30.618006046
23.1977531237,22.9256345798,26.1694956559,22.7677738972,24.011912297,25.9188270813
23.889901259,22.3819040885,23.2021588546,23.7029471275,22.1001603787,23.4055640392
21.9093837494,23.8372728152,23.7992951075,22.0917418064,23.5611055325,23.9643041904
21.5672899148,26.7452278871,25.0836703961,23.1587161529,27.1683058616,25.3191996843
23.4251753,22.8622410359,22.6795797348,23.5671914663,22.7655039078,22.4941244125
22.3055450977,23.3567524934,23.6544089929,21.1055199305,23.5897034376,23.4177388656
21.9130822695,22.8581041434,22.2706813812,21.8047225903,22.8752909196,22.1970800987
21.9791015234,25.4202231627,25.5140106006,22.3566311323,25.2533207184,25.2864520733
25.9730454469,23.7400573828,22.0033673017,25.8370291392,23.2700451582,21.6699277438
25.0416509922,24.2489662659,21.8135183775,25.3489372791,24.6429771277,21.8144133886
23.040790729,25.3850784791,22.0927935625,22.1217937959,25.0402393586,21.9917258238
22.5355069087,27.28856835,21.7909043385,21.7925488154,27.3869050344,22.041899999
23.592949745,21.9651120993,23.1193145605,22.1977642744,22.0016323481,22.4725840397
24.0616670755,23.7231624799,24.0889373192,24.4614353424,23.9950446104,24.132674853
24.1154319078,22.9076080322,23.0831283667,24.9176484132,23.9545741448,23.298393494
21.4123167869,21.8056800793,21.2690633138,21.2913575784,22.2589813624,21.3783797973
22.373481726,22.4661246813,22.5120930794,23.008332766,21.8523790897,22.657346163
27.1169560506,26.650166267,26.2302722931,27.4124197104,26.978833492,26.7931534205
26.028345377,26.5251566814,25.7561915716,26.2087410902,26.3284402749,25.4004109701
24.1631283638,23.5553549008,23.1838710736,24.4985677523,24.4016650518,23.7156935472
22.5904471813,22.2788597987,22.0601844543,22.1487546334,22.4217303349,21.9686575914
24.0754474004,23.6198288111,24.0296625724,24.1679814901,23.7068870006,24.1492663408
24.0284314767,22.0534768227,23.2770773081,24.2951620298,22.0543188927,23.315013861
25.8606297909,25.7422050329,26.3661456719,25.8882077046,25.4937511346,26.3954081658
26.1704081022,24.9887884091,25.1668112339,25.9511411618,24.4802868427,24.7603401526
21.9100109003,23.0731861897,21.8564852201,21.9948005676,22.7246761077,22.0883247424
23.316421142,22.1742056089,22.3073357313,23.383808136,22.0188992329,21.8578161582
25.9452044169,25.6050446584,25.6367529356,26.8728604439,25.9241909859,26.1061541484
23.3944622676,23.9798805286,25.3780462558,23.5747642517,23.3960986504,25.4113662915
23.6351538194,24.1534799429,24.3373783063,23.9476926999,24.1775824229,24.322857221
